OBJECTID,Is 24 Hours,Car Park Count,Has Carpark Cost,Has Tourist Attraction,Latitude,Longitude,Number Of Connectors,Has Charging Cost,x,y,Combined Latitude,Combined Longitude
190597,1,1,0,0,-41.114531,173.011033,2,1,1600926.284,5448528.725,800442.5847345,2724350.8680165
188416,1,1,0,0,-45.097049,170.973075,2,1,1440517.284,5004270.072,720236.0934755,2502220.5225374997
183190,1,1,0,0,-37.203677,175.873856,2,1,1855049.752,5878663.233,927506.2741615,2939419.553428
187256,1,1,0,0,-40.9574405,175.6495904,2,1,1822989.213,5462586.404,911474.12777975,2731381.0267952
191922,1,1,0,0,-38.457178,176.704494,3,1,1923266.603,5736953.591,961614.072911,2868565.147747
190918,1,1,0,0,-43.90318226,171.7463065,4,1,1499322.612,5138116.537,749639.35440887,2569144.14165325
182335,1,1,0,1,-40.228115,175.56948,2,1,1818610.752,5543756.786,909285.2619425,2771966.17774
187408,1,1,0,0,-41.291425,174.782858,2,1,1749281.874,5427358.265,874620.2912875001,2713766.523929
184994,1,1,0,0,-43.52414449,172.3662733,4,1,1548787.158,5180782.125,774371.816927755,2590477.24563665
186504,1,1,0,0,-41.323357,174.772457,2,1,1748338.527,5423830.936,874148.6018215,2712002.8542285
182471,1,1,0,1,-45.542158,169.316024,2,1,1312401.168,4950215.873,656177.8129210001,2475192.5945119997
190073,1,1,0,0,-37.891785,175.466957,2,1,1816926.742,5803322.327,908444.4251075,2901748.8969785
186563,1,1,0,0,-43.90528,171.745359,3,1,1499250.062,5137882.392,749603.0783599999,2569027.0686795
184431,1,1,0,0,-35.750846,174.30856,4,1,1718310.552,6042896.358,859137.400577,3021535.33328
181665,1,1,0,1,-41.31256762,174.8297718,4,1,1753160.726,5424929.203,876559.70671619,2712552.0163859
180519,1,1,0,1,-41.094888,174.868935,2,1,1756958.501,5449026.406,878458.7030559999,2724600.6374675003
182294,1,1,0,1,-38.130411,178.314844,2,1,2065961.287,5766349.645,1032961.5782945,2883263.979922
182779,1,1,0,1,-39.48127,175.66963,4,1,1829609.829,5626411.636,914785.1738649999,2813293.652815
180774,1,1,0,1,-36.586478,174.694796,4,1,1751615.413,5949662.61,875789.413261,2974918.652398
190140,1,1,0,0,-41.116804,175.325726,2,1,1795258.76,5445669.677,897608.821598,2722922.501363
187420,1,1,0,0,-41.323357,174.772457,2,1,1748338.527,5423830.936,874148.6018215,2712002.8542285
180113,1,1,0,1,-42.941842,171.563088,3,1,1482768.366,5244641.951,741362.712079,2622406.757044
182234,1,1,0,1,-41.1456647,174.839828,4,1,1754394.813,5443441.219,877176.83366765,2721808.029414
182422,1,1,0,1,-43.539686,172.633475,4,1,1570387.937,5179185.908,785172.198657,2589679.2707375
182814,1,1,0,1,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
181693,1,1,0,1,-36.759005,175.49873,2,1,1823047.099,5928949.722,911505.1699974999,2964562.610365
181418,1,1,0,1,-40.20959,176.099002,2,1,1863740.988,5544372.775,931850.3892049999,2772274.437001
183822,1,1,0,0,-44.256647,170.100189,2,1,1368512.047,5095531.414,684233.8951765,2547850.7570945
185862,1,1,0,0,-43.53915549,172.6074866,2,1,1568288.02,5179235.245,784122.240422255,2589703.9262433
181379,1,1,0,1,-38.136053,176.25273,2,1,1885089.265,5774089.118,942525.5644734999,2887132.685365
187241,1,1,0,0,-42.52231104,172.8283791,4,1,1585903.587,5292215.261,792930.53234448,2646194.04468955
187486,1,1,0,0,-44.256647,170.100189,2,1,1368512.047,5095531.414,684233.8951765,2547850.7570945
181330,1,1,0,1,-43.52414449,172.3662733,4,1,1548787.158,5180782.125,774371.816927755,2590477.24563665
183311,1,1,0,0,-42.387995,173.679475,2,1,1655929.49,5306920.096,827943.5510025,2653546.8877375
181549,1,1,0,1,-45.256207,169.394619,2,1,1317111.552,4982261.754,658533.1478965,2491215.5743095
185865,1,1,0,0,-41.29055552,174.8970403,2,1,1758845.116,5427252.116,879401.91272224,2713713.50652015
189730,1,1,0,0,-42.842644,171.560183,2,1,1482342.904,5255653.72,741150.0306780001,2627912.6400915
187280,1,1,0,0,-41.02582482,175.5292415,4,1,1812639.719,5455294.35,906299.3465875901,2727734.93962075
180762,1,1,0,1,-35.50505,173.391141,2,1,1635471.66,6070876.152,817718.0774749999,3035524.7715705
181229,1,1,0,1,-36.160955,174.443894,2,1,1729873.993,5997233.324,864918.9160225,2998703.883947
182325,1,1,0,1,-39.640836,176.843748,2,1,1929860.153,5605040.54,964910.256082,2802608.6918740002
184068,1,1,0,0,-41.31611988,174.7941653,4,1,1750172.009,5424597.069,875065.3464400601,2712385.93158265
180494,1,1,0,1,-39.676483,175.799291,2,1,1840088.302,5604402.852,920024.3127585,2802289.3256455
185968,1,1,0,0,-38.457178,176.704494,3,1,1923266.603,5736953.591,961614.072911,2868565.147747
189748,1,1,0,0,-43.526263,172.570683,4,1,1565307.186,5180652.381,782631.8298685,2590412.4758415
188151,1,1,0,0,-43.540331,172.604632,2,1,1568058.01,5179103.603,784007.2348345,2589638.1038160003
191014,1,1,0,0,-38.986666,177.791665,2,1,2015098.127,5673768.694,1007529.570167,2836973.2428325
187807,1,1,0,0,-38.878762,176.369708,3,1,1892322.302,5691278.164,946141.711619,2845727.266854
191462,1,1,0,0,-38.357157,177.535008,3,1,1996318.626,5744811.844,998140.1344214999,2872494.689504
181790,1,1,0,1,-36.811613,174.712653,2,1,1752766.72,5924657.379,876364.9541935,2962416.0458265
182315,1,1,0,1,-39.080674,177.874369,2,1,2021705.575,5662947.3,1010833.2471629999,2831562.5871845
188705,1,1,0,0,-38.085223,176.701745,2,1,1924681.31,5778254.54,962321.6123885,2889215.6208725
182219,1,1,0,1,-40.29789962,175.7499664,4,1,1833727.898,5535548.78,916843.8000501901,2767862.2649832
181573,1,1,0,1,-46.557705,169.46859,2,1,1329324.208,4837924.368,664638.8251475,2419046.9182949997
186152,1,1,0,0,-46.45065,169.659753,2,1,1343471.957,4850457.604,671712.753175,2425313.6318765003
182448,1,1,0,1,-44.256647,170.100189,2,1,1368512.047,5095531.414,684233.8951765,2547850.7570945
183599,1,1,0,0,-40.38642863,175.6382388,4,1,1823937.54,5526009.676,911948.576785685,2763092.6571194
185646,1,1,0,0,-43.808449,172.964534,2,1,1597147.413,5149401.338,798551.8022755,2574787.151267
186458,1,1,0,0,-40.336698,175.865639,2,1,1843421.082,5530929.52,921690.3726509999,2765552.6928195
186103,1,1,0,0,-43.802778,172.968048,2,1,1597429.806,5150031.297,798693.001611,2575102.132524
180858,1,1,0,1,-41.22468191,174.906075,4,1,1759762.159,5434549.0,879860.467159045,2717361.9530375
182837,1,1,0,1,-41.311693,174.786123,2,1,1749508.956,5425102.443,874733.8221535,2712638.6145615
190694,1,1,0,0,-44.400611,171.253465,2,1,1460918.247,5082147.216,730436.9231945,2541159.2347325
188352,1,1,0,0,-42.450054,171.208751,2,1,1452700.74,5298698.481,726329.144973,2649434.8448755
184150,1,1,0,0,-39.177432,175.402147,2,1,1807498.019,5660784.583,903729.4207840001,2830479.9925734997
181346,1,1,0,1,-36.908289,174.735404,2,1,1754601.324,5913895.055,877282.2078555,2957034.8952019997
189254,1,1,0,0,-41.330187,174.785974,2,1,1749454.211,5423049.446,874706.4404064999,2711612.115987
187170,1,1,0,0,-35.228986,173.946827,2,1,1686159.469,6101152.098,843062.120007,3050663.0224135
186020,1,1,0,0,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
182429,1,1,0,1,-43.596944,172.383222,4,1,1550216.799,5172707.337,775086.601028,2586439.860111
181009,1,1,0,1,-41.329728,174.776479,2,1,1748660.659,5423116.724,874309.664636,2711645.7502395003
191028,1,1,0,0,-39.676483,175.799291,2,1,1840088.302,5604402.852,920024.3127585,2802289.3256455
182230,1,1,0,1,-37.53913814,175.9338506,4,1,1859217.294,5841270.807,929589.87743093,2920723.3704253
181983,1,1,0,1,-43.90528,171.745359,3,1,1499250.062,5137882.392,749603.0783599999,2569027.0686795
180115,1,1,0,1,-43.208364,171.715379,2,1,1495646.604,5215245.304,747801.697818,2607708.5096894996
183030,1,1,0,1,-37.14472734,174.888101,2,1,1767685.16,5887403.682,883824.00763633,2943789.2850505
182286,1,1,0,1,-37.803753,175.769951,2,1,1843864.781,5812343.767,921913.4886235,2906259.7684755
190048,1,1,0,0,-36.908289,174.735404,2,1,1754601.324,5913895.055,877282.2078555,2957034.8952019997
191593,1,1,0,0,-43.641551,172.474166,6,1,1557588.717,5167803.732,778772.5377244999,2583988.103083
181871,1,1,0,1,-39.9258,175.040425,2,1,1774365.01,5578485.125,887162.5421,2789330.0827125
188754,1,1,0,0,-40.623516,175.284152,2,1,1793197.477,5500526.812,896578.4267419999,2750351.048076
191107,1,1,0,0,-43.208364,171.715379,2,1,1495646.604,5215245.304,747801.697818,2607708.5096894996
191086,1,1,0,0,-41.330187,174.785974,2,1,1749454.211,5423049.446,874706.4404064999,2711612.115987
190940,1,1,0,0,-43.48139321,171.9403634,4,1,1514307.825,5185179.75,757132.171803395,2592675.8451817
180101,1,1,0,1,-41.757863,171.598685,2,1,1483506.165,5376158.554,741732.2035685,2688165.0763425
181905,1,1,0,1,-41.270097,173.284786,3,1,1623852.912,5431219.802,811905.8209515,2715696.543393
179996,1,1,0,1,-37.803753,175.769951,2,1,1843864.781,5812343.767,921913.4886235,2906259.7684755
180915,1,1,0,1,-37.978411,175.758459,4,1,1842279.24,5792989.842,921120.6307945,2896582.8002295
189664,1,1,0,0,-40.336698,175.865639,2,1,1843421.082,5530929.52,921690.3726509999,2765552.6928195
183263,1,1,0,0,-40.917054,175.002489,4,1,1768628.287,5468520.2,884293.684973,2734347.6012445
183223,1,1,0,0,-38.689086,176.072565,4,1,1867247.512,5713243.283,933604.4114570001,2856709.6777824997
191867,1,1,0,0,-36.819835,174.608373,2,1,1743448.995,5923906.796,871706.0875825001,2962040.7021865
184789,1,1,0,0,-43.29776068,172.1931401,4,1,1534552.509,5205802.482,767254.60561966,2602987.33757005
180938,1,1,0,1,-38.986666,177.791665,2,1,2015098.127,5673768.694,1007529.570167,2836973.2428325
184670,1,1,0,0,-41.318419,174.797143,2,1,1750415.966,5424336.656,875187.3237905,2712255.7265715003
188330,1,1,0,0,-41.30715,174.773973,2,1,1748502.2,5425627.684,874230.446425,2712901.2289865003
187413,1,1,0,0,-41.302333,174.824111,2,1,1752710.759,5426075.456,876334.7283335,2713125.1400555
185626,1,1,0,0,-43.526263,172.570683,4,1,1565307.186,5180652.381,782631.8298685,2590412.4758415
186014,1,1,0,0,-40.987489,174.95142,2,1,1764152.934,5460797.896,882055.9732555,2730486.42371
180968,1,1,0,1,-40.623516,175.284152,2,1,1793197.477,5500526.812,896578.4267419999,2750351.048076
180435,1,1,0,1,-36.988096,174.879214,2,1,1767239.488,5904797.755,883601.249952,2952486.317107
180085,1,1,0,1,-41.302333,174.824111,2,1,1752710.759,5426075.456,876334.7283335,2713125.1400555
181365,1,1,0,1,-37.695622,176.16147,2,1,1878747.929,5823250.352,939355.116689,2911713.256735
180755,1,1,0,1,-35.118102,173.268864,2,1,1624499.012,6113826.678,812231.946949,3056999.9734320003
182903,1,1,0,1,-44.10019,170.829522,2,1,1426275.584,5114708.701,713115.7419050001,2557439.765261
180933,1,1,0,1,-38.689086,176.072565,4,1,1867247.512,5713243.283,933604.4114570001,2856709.6777824997
180984,1,1,0,1,-41.202821,174.808593,2,1,1751641.596,5437150.64,875800.1965895,2718662.7242965
182479,1,1,0,1,-45.94324,169.261463,2,1,1310227.15,4905460.14,655090.60338,2452814.7007315
180940,1,1,0,1,-39.05796,174.077402,2,1,1693219.111,5676239.205,846590.0265200001,2838206.641201
180601,1,1,0,1,-43.641551,172.474166,6,1,1557588.717,5167803.732,778772.5377244999,2583988.103083
182910,1,1,0,1,-44.488533,169.966399,2,1,1358786.121,5069387.542,679370.8162335,2534778.7541995
182008,1,1,0,1,-45.324121,170.816989,2,1,1428918.557,4978724.701,714436.6164395,2489447.7589945
185645,1,1,0,0,-43.802778,172.968048,2,1,1597429.806,5150031.297,798693.001611,2575102.132524
188399,1,1,0,0,-44.10019,170.829522,2,1,1426275.584,5114708.701,713115.7419050001,2557439.765261
190006,1,1,0,0,-41.17341318,174.9815131,6,1,1766215.223,5440099.541,883087.02479341,2720137.26125655
188782,1,1,0,0,-41.291425,174.782858,2,1,1749281.874,5427358.265,874620.2912875001,2713766.523929
180418,1,1,0,1,-36.830041,174.796572,2,1,1760214.448,5922475.468,880088.8089795001,2961325.132286
191667,1,1,0,0,-43.53177229,172.6294569,4,1,1570059.396,5180063.358,785007.932113855,2590117.99372845
181981,1,1,0,1,-43.802778,172.968048,2,1,1597429.806,5150031.297,798693.001611,2575102.132524
180749,1,1,0,1,-41.31256762,174.8297718,4,1,1753160.726,5424929.203,876559.70671619,2712552.0163859
182020,1,1,0,1,-45.912893,169.686481,2,1,1343028.648,4910290.429,671491.3675535,2455230.0577404997
182796,1,1,0,1,-40.359871,175.612479,2,1,1821837.906,5529022.971,910898.7730645,2764599.2917395
183730,1,1,0,0,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
186572,1,1,0,0,-44.400611,171.253465,2,1,1460918.247,5082147.216,730436.9231945,2541159.2347325
186010,1,1,0,0,-40.861889,172.806131,3,1,1583661.329,5476556.301,791810.2335554999,2738364.5535655
189141,1,1,0,0,-37.053386,174.931804,2,1,1771773.075,5897460.063,885868.010807,2948817.4974020002
190609,1,1,0,0,-41.277922,173.766868,2,1,1664223.355,5430106.663,832091.038539,2715140.214934
183750,1,1,0,0,-41.30715,174.773973,2,1,1748502.2,5425627.684,874230.446425,2712901.2289865003
186007,1,1,0,0,-40.644432,175.703665,2,1,1828612.93,5497198.354,914286.142784,2748687.0288325003
190132,1,1,0,0,-40.861889,172.806131,3,1,1583661.329,5476556.301,791810.2335554999,2738364.5535655
181739,1,1,0,1,-43.540331,172.604632,2,1,1568058.01,5179103.603,784007.2348345,2589638.1038160003
184221,1,1,0,0,-41.509526,173.923111,2,1,1677034.522,5404266.914,838496.5062370001,2702220.4185555
182304,1,1,0,1,-38.457178,176.704494,3,1,1923266.603,5736953.591,961614.072911,2868565.147747
180954,1,1,0,1,-39.809757,175.788255,2,1,1838680.954,5589637.665,919320.5721214999,2794906.7266275
185515,1,1,0,0,-38.692664,176.075956,2,1,1867529.178,5712836.219,933745.242668,2856506.147478
181407,1,1,0,1,-39.525678,176.861749,2,1,1931955.351,5617760.139,965957.912661,2808968.5003745
189188,1,1,0,0,-39.177432,175.402147,2,1,1807498.019,5660784.583,903729.4207840001,2830479.9925734997
187328,1,1,0,0,-37.991647,175.200302,2,1,1793214.164,5792827.478,896588.0861765001,2896501.339151
187482,1,1,0,0,-44.092764,171.242916,2,1,1459346.291,5116323.058,729651.099118,2558247.150458
181941,1,1,0,1,-42.716811,170.96319,2,1,1433219.729,5268620.634,716588.5060945001,2634395.7985949996
184281,1,1,0,0,-44.382784,171.23798,4,1,1459642.508,5084100.954,729799.062608,2542136.09599
183391,1,1,0,0,-45.878934,170.503272,4,1,1406253.167,4916372.283,703103.644033,2458271.393136
181376,1,1,0,1,-38.012522,177.283381,3,1,1976090.728,5784129.062,988026.357739,2892153.1726905
184609,1,1,0,0,-39.417303,175.400028,2,1,1806608.191,5634164.661,903284.3868485,2817170.030514
188313,1,1,0,0,-41.211402,174.904391,4,1,1759653.304,5436026.455,879806.046299,2718100.6796955
187368,1,1,0,0,-39.925984,175.039928,2,1,1774322.069,5578465.671,887141.0715079999,2789320.3554640003
182317,1,1,0,1,-39.174447,176.624938,3,1,1913160.105,5657602.231,956560.4652765,2828889.427969
191908,1,1,0,0,-37.991647,175.200302,2,1,1793214.164,5792827.478,896588.0861765001,2896501.339151
180916,1,1,0,1,-37.991647,175.200302,2,1,1793214.164,5792827.478,896588.0861765001,2896501.339151
180114,1,1,0,1,-43.156522,172.730383,2,1,1578079.822,5221768.186,789018.332739,2610970.4581915
182128,1,1,0,1,-35.099027,173.259314,4,1,1623634.316,6115944.376,811799.6084865001,3058058.817657
181107,1,1,0,1,-46.116449,169.964229,2,1,1365430.994,4888533.122,682692.4387754999,2444351.5431145
188891,1,1,0,0,-45.94324,169.261463,2,1,1310227.15,4905460.14,655090.60338,2452814.7007315
185965,1,1,0,0,-38.33225,175.163076,2,1,1789062.736,5755106.058,894512.201875,2877640.6105380002
188819,1,1,0,0,-43.324396,172.598728,2,1,1567465.554,5203082.385,783711.114802,2601627.491864
182804,1,1,0,1,-40.861889,172.806131,3,1,1583661.329,5476556.301,791810.2335554999,2738364.5535655
185690,1,1,0,0,-46.237234,169.738245,2,1,1348522.06,4874421.225,674237.9113830001,2437295.4816225
191361,1,1,0,0,-41.29055552,174.8970403,2,1,1758845.116,5427252.116,879401.91272224,2713713.50652015
190160,1,1,0,0,-41.301383,174.759694,2,1,1747319.815,5426292.289,873639.2568084999,2713233.524347
182303,1,1,0,1,-38.373898,178.296608,2,1,2062809.155,5739397.784,1031385.390551,2869788.040304
188781,1,1,0,0,-41.289609,174.776206,2,1,1748728.993,5427571.301,874343.8516955,2713873.038603
180128,1,1,0,1,-43.517235,172.587829,2,1,1566687.777,5181662.025,783322.1298825,2590917.3064145003
185630,1,1,0,0,-43.557558,172.653893,2,1,1572045.798,5177208.127,786001.1202209999,2588690.3904465004
190849,1,1,0,0,-36.399244,174.66644,4,1,1749437.884,5970478.273,874700.742378,2985326.46972
189065,1,1,0,0,-44.303657,171.225107,4,1,1458426.711,5092867.904,729191.2036715,2546519.5645535
188696,1,1,0,0,-37.778893,175.273749,2,1,1800240.207,5816282.025,900101.2140535,2908228.6493745004
184739,1,1,0,0,-44.382784,171.23798,4,1,1459642.508,5084100.954,729799.062608,2542136.09599
180477,1,1,0,1,-38.692664,176.075956,2,1,1867529.178,5712836.219,933745.242668,2856506.147478
191952,1,1,0,0,-40.20959,176.099002,2,1,1863740.988,5544372.775,931850.3892049999,2772274.437001
181572,1,1,0,1,-46.45065,169.659753,2,1,1343471.957,4850457.604,671712.753175,2425313.6318765003
181863,1,1,0,1,-39.48127,175.66963,4,1,1829609.829,5626411.636,914785.1738649999,2813293.652815
181852,1,1,0,1,-38.698202,174.619256,2,1,1740812.046,5715469.172,870386.673899,2857821.895628
187900,1,1,0,0,-43.156522,172.730383,2,1,1578079.822,5221768.186,789018.332739,2610970.4581915
191076,1,1,0,0,-41.301383,174.759694,2,1,1747319.815,5426292.289,873639.2568084999,2713233.524347
180503,1,1,0,1,-40.228115,175.56948,2,1,1818610.752,5543756.786,909285.2619425,2771966.17774
181351,1,1,0,1,-36.988096,174.879214,2,1,1767239.488,5904797.755,883601.249952,2952486.317107
183288,1,1,0,0,-41.297056,174.765587,2,1,1747822.965,5426762.661,873890.833972,2713468.7132935002
185116,1,1,0,0,-41.284599,174.776116,2,1,1748732.837,5428127.676,874345.7762005001,2714151.226058
191613,1,1,0,0,-44.694064,169.139139,2,1,1294087.405,5043779.671,647021.355468,2521974.4050695
191920,1,1,0,0,-38.357157,177.535008,3,1,1996318.626,5744811.844,998140.1344214999,2872494.689504
187798,1,1,0,0,-38.357157,177.535008,3,1,1996318.626,5744811.844,998140.1344214999,2872494.689504
191050,1,1,0,0,-40.918804,174.98174,2,1,1766876.524,5468365.727,883417.802598,2734270.35437
187449,1,1,0,0,-43.460349,172.622245,2,1,1569440.661,5187992.871,784698.6003255,2594082.7466225
182834,1,1,0,1,-41.30715,174.773973,2,1,1748502.2,5425627.684,874230.446425,2712901.2289865003
183032,1,1,0,1,-37.24971345,174.7313504,2,1,1753549.82,5876021.024,876756.285143275,2938097.8776752
184692,1,1,0,0,-42.842644,171.560183,2,1,1482342.904,5255653.72,741150.0306780001,2627912.6400915
189444,1,1,0,0,-37.24971345,174.7313504,2,1,1753549.82,5876021.024,876756.285143275,2938097.8776752
180056,1,1,0,1,-40.861889,172.806131,3,1,1583661.329,5476556.301,791810.2335554999,2738364.5535655
187474,1,1,0,0,-43.755164,172.02537,2,1,1521539.124,5154858.436,760747.684418,2577515.230685
186049,1,1,0,0,-41.330898,174.780196,2,1,1748969.054,5422980.45,874463.861551,2711577.615098
192029,1,1,0,0,-43.460349,172.622245,2,1,1569440.661,5187992.871,784698.6003255,2594082.7466225
181552,1,1,0,1,-45.485131,170.715903,2,1,1421504.581,4960617.727,710729.5479345,2480394.2214515
182747,1,1,0,1,-37.978411,175.758459,4,1,1842279.24,5792989.842,921120.6307945,2896582.8002295
189301,1,1,0,0,-43.63206,171.647752,2,1,1490916.479,5168103.805,745436.42347,2584137.726376
182887,1,1,0,1,-43.596944,172.383222,4,1,1550216.799,5172707.337,775086.601028,2586439.860111
182653,1,1,0,1,-44.303657,171.225107,4,1,1458426.711,5092867.904,729191.2036715,2546519.5645535
181282,1,1,0,1,-43.53915549,172.6074866,2,1,1568288.02,5179235.245,784122.240422255,2589703.9262433
184173,1,1,0,0,-40.546907,175.410771,4,1,1804141.023,5508745.821,902050.2380465,2754460.6158855003
180034,1,1,0,1,-39.591433,174.283066,2,1,1710173.818,5616801.863,855067.1132835,2808488.073033
182136,1,1,0,1,-35.50505,173.391141,2,1,1635471.66,6070876.152,817718.0774749999,3035524.7715705
189236,1,1,0,0,-41.278398,174.757247,2,1,1747166.607,5428848.28,873562.6643010001,2714511.5186235
180566,1,1,0,1,-42.450054,171.208751,2,1,1452700.74,5298698.481,726329.144973,2649434.8448755
184522,1,1,0,0,-41.22468191,174.906075,4,1,1759762.159,5434549.0,879860.467159045,2717361.9530375
186317,1,1,0,0,-44.303657,171.225107,4,1,1458426.711,5092867.904,729191.2036715,2546519.5645535
