OBJECTID,Is 24 Hours,Car Park Count,Has Carpark Cost,Has Tourist Attraction,Latitude,Longitude,Number Of Connectors,Has Charging Cost,x,y
184849,1,6,0,0,-36.998846,174.88685,2,0,1767895.475,5903591.601
184850,1,4,0,0,-36.953491,174.472725,1,0,1731121.087,5909273.813
184851,1,8,0,0,-36.81828,174.612684,2,0,1743836.428,5924072.832
184852,1,3,0,0,-36.7466454,174.7350108,4,0,1754891.904,5931829.156
184853,1,5,0,0,-36.844878,174.77181,3,0,1757975.496,5920870.611
184854,1,10,0,0,-36.8652,174.773632,3,0,1758096.086,5918612.959
184855,1,4,0,0,-36.86127448,174.7773301,2,0,1758433.856,5919042.349
184856,1,8,0,0,-37.048889,174.932611,2,0,1771854.984,5897957.554
184857,1,1,0,0,-36.622275,174.6705,4,0,1749372.665,5945729.365
184858,1,1,0,0,-36.997828,174.787725,6,0,1759076.448,5903874.833
184859,1,7,0,0,-36.84537,174.762623,2,0,1757155.298,5920831.182
184860,1,8,0,0,-36.869245,174.774923,8,0,1758202.828,5918162.045
184861,1,1,0,0,-36.902296,174.896278,4,0,1768947.678,5914287.083
184862,1,7,0,0,-37.14472734,174.888101,2,1,1767685.16,5887403.682
184863,1,2,0,0,-37.19981522,174.9018157,2,1,1768780.678,5881267.173
184864,1,7,0,0,-37.24971345,174.7313504,2,1,1753549.82,5876021.024
184865,1,2,0,0,-37.24554635,175.0210361,2,1,1779253.984,5875973.927
184866,1,7,0,0,-43.53568225,172.6254231,8,1,1569735.412,5179627.662
184867,0,1,0,0,-36.9169102,174.9131063,2,1,1770414.615,5912635.711
184868,0,2,0,0,-36.61049431,174.6891852,2,1,1751066.587,5947007.084
184869,1,2,0,0,-43.6055779,172.3860285,8,1,1550450.409,5171750.131
184870,0,3,0,0,-41.31644605,174.8015436,6,1,1750788.848,5424548.058
184871,1,0,0,0,-41.31256762,174.8297718,4,1,1753160.726,5424929.203
184872,1,4,0,0,-34.517702,172.840523,4,1,1585362.582,6180428.282
184873,1,0,0,0,-34.819858,173.124679,2,1,1611402.046,6146926.618
184874,1,9,0,0,-34.992067,173.509309,4,1,1646479.985,6127718.205
184875,1,9,0,0,-35.097925,173.26045,2,0,1623738.172,6116066.316
184876,1,10,0,0,-35.099027,173.259314,4,1,1623634.316,6115944.376
184877,1,9,0,0,-35.118102,173.268864,2,1,1624499.012,6113826.678
184878,1,8,0,0,-35.210342,173.918288,2,1,1683581.511,6103244.197
184879,1,8,0,0,-35.210601,173.919306,2,0,1683673.905,6103214.616
184880,1,0,0,0,-35.228986,173.946827,2,1,1686159.469,6101152.098
184881,1,2,1,0,-35.282895,174.090388,2,1,1699158.058,6095039.187
184882,1,1,0,0,-35.379808,174.065521,2,1,1696780.997,6084315.272
184883,1,1,0,0,-35.407799,173.800554,2,1,1672688.382,6081437.819
184884,1,1,0,0,-35.50505,173.391141,2,1,1635471.66,6070876.152
184885,1,8,1,0,-35.609095,174.525645,2,1,1738183.441,6058335.87
184886,1,10,0,0,-35.684183,174.321699,4,1,1719598.147,6050274.608
184887,1,1,1,0,-35.725908,174.325382,4,1,1719868.942,6045642.033
184888,1,5,0,0,-35.731583,174.330948,4,0,1720363.826,6045005.752
184889,1,9,0,0,-35.750846,174.30856,4,1,1718310.552,6042896.358
184890,1,3,0,0,-35.940285,173.872122,2,1,1678662.451,6022323.376
184891,1,10,0,0,-35.984141,174.44488,2,1,1730253.979,6016845.429
184892,1,3,1,0,-36.1248,174.57504,2,1,1741736.104,6001060.574
184893,1,10,0,0,-36.160955,174.443894,2,1,1729873.993,5997233.324
184894,1,1,0,0,-36.163899,174.443577,6,1,1729840.622,5996907.175
184895,1,2,0,0,-36.399244,174.66644,4,1,1749437.884,5970478.273
184896,1,1,0,0,-36.586478,174.694796,4,1,1751615.413,5949662.61
184897,1,9,0,0,-36.730307,174.704564,2,1,1752205.82,5933690.608
184898,1,7,1,0,-36.74636,174.735002,4,1,1754891.692,5931860.833
184899,1,3,0,0,-36.759005,175.49873,2,1,1823047.099,5928949.722
184900,1,8,0,0,-43.73745,170.100913,1,1,1366541.235,5153202.164
184901,1,10,0,0,-45.4147023,167.710591,1,1,1186140.202,4957354.959
184902,0,10,0,0,-36.8816643,174.7839851,4,0,1758984.878,5916769.114
184903,1,3,0,1,-37.35455751,175.0803002,3,1,1784244.724,5863764.29
184904,1,9,0,0,-37.73171372,175.2225439,3,1,1795854.604,5821625.907
184905,1,10,0,0,-37.77855884,175.2987869,5,0,1802446.41,5816265.169
184906,1,4,0,0,-37.8767286,175.3245484,3,1,1804444.234,5805314.995
184907,1,9,0,0,-37.56470043,175.1583969,5,0,1790627.807,5840290.97
184908,1,4,0,0,-37.41256656,175.1274874,3,1,1788279.247,5857234.398
184909,1,2,0,0,-37.73193201,175.2735838,5,0,1800352.34,5821493.617
184910,1,3,0,0,-37.7883439,175.2812811,3,1,1800878.016,5815217.093
184911,1,9,0,0,-37.72241278,175.2575858,5,0,1798967.86,5822584.091
184912,1,7,0,1,-37.80028681,174.8703114,3,1,1764660.014,5814695.663
184913,1,1,0,0,-37.7936207,175.2863778,5,0,1801312.546,5814620.557
184914,1,2,0,0,-37.78172061,175.2742917,5,0,1800280.375,5815967.082
184915,1,8,0,0,-37.77801454,175.3088286,3,1,1803332.359,5816303.772
184916,1,9,0,0,-36.96488604,174.9126173,14,0,1770264.222,5907313.691
184917,1,0,0,0,-37.77815748,175.3080591,4,1,1803264.184,5816289.584
184918,1,1,0,0,-38.0080929,175.3249891,4,1,1804119.067,5790736.075
184919,1,5,0,0,-37.7881084,175.2583559,2,1,1798859.71,5815292.261
184920,1,5,0,0,-37.79317,175.280269,2,1,1800775.82,5814683.715
184921,1,9,0,0,-37.805253,175.39685,2,1,1811007.75,5813085.904
184922,1,1,0,0,-37.8940045,175.4714022,4,1,1817311.152,5803065.663
184923,0,5,1,0,-36.84877494,174.7581292,9,0,1756747.638,5920460.805
184924,1,8,0,0,-43.591442,172.3776,6,1,1549758.442,5173315.007
184925,1,6,0,0,-43.540028,172.62218,2,1,1569475.57,5179143.843
184926,1,0,0,0,-36.93105,174.91133,2,1,1770224.919,5911070.086
184927,1,9,0,0,-38.990505,175.81082,2,1,1843446.904,5680518.18
184928,1,10,0,0,-41.222412,174.86925,2,1,1756680.856,5434868.052
184929,1,3,0,0,-36.849667,174.77455,2,1,1758209.946,5920334.757
184930,1,0,0,0,-41.29433,174.77408,2,1,1748540.254,5427050.806
184931,1,9,0,0,-41.1088938,175.097346,2,1,1776104.789,5447034.834
184932,1,7,0,0,-37.75429253,175.2306405,4,1,1796508.444,5819103.391
184933,1,9,0,0,-37.69600804,176.1070025,2,1,1873942.877,5823368.345
184934,1,9,0,0,-36.39241569,174.6512969,4,1,1748092.777,5971259.115
184935,1,5,0,0,-38.32391951,175.1526705,4,1,1788174.701,5756051.804
184936,1,3,0,0,-36.77426455,174.5522723,4,1,1738527.148,5929045.165
184937,1,9,0,0,-37.2781761,175.0460801,4,1,1781397.178,5872305.681
184938,1,8,1,0,-41.14883782,174.8371254,2,1,1754160.567,5443093.729
184939,1,2,0,0,-40.95304511,175.6572847,2,1,1823651.676,5463054.731
184940,1,3,1,0,-41.29427436,174.7815621,1,1,1749166.868,5427044.151
184941,0,10,0,0,-43.59049,172.630201,4,0,1570148.524,5173542.474
184942,1,4,0,0,-40.72109802,175.6397384,2,0,1822951.108,5488851.114
184943,1,9,0,0,-44.303657,171.225107,4,1,1458426.711,5092867.904
184944,1,3,0,0,-43.557139,172.680089,4,0,1574161.406,5177263.135
184945,1,3,0,0,-43.540331,172.604632,2,1,1568058.01,5179103.603
184946,1,9,0,0,-43.53915549,172.6074866,2,1,1568288.02,5179235.245
184947,1,4,0,0,-43.30485776,172.5933352,4,1,1567017.749,5205250.081
184948,0,6,0,0,-41.12646825,174.8375131,2,1,1754245.521,5445576.511
184949,1,9,0,0,-41.29055552,174.8970403,2,1,1758845.116,5427252.116
184950,1,7,0,0,-41.28065437,174.9073127,1,1,1759729.448,5428332.521
184951,1,0,0,0,-42.52231104,172.8283791,4,1,1585903.587,5292215.261
184952,0,5,0,0,-36.84877494,174.7581292,4,1,1756747.638,5920460.805
184953,1,10,0,0,-36.93801979,174.6561285,2,0,1747481.077,5910722.151
184954,1,5,0,0,-43.55310269,172.5562826,4,0,1564159.4,5177665.486
184955,1,6,0,0,-43.38363038,172.6576248,4,1,1572267.795,5196525.355
184956,0,1,0,0,-43.53300448,172.6418037,2,1,1571057.629,5179930.882
184957,1,0,0,0,-43.623545,171.647953,4,0,1490917.293,5169049.762
184958,1,4,0,0,-41.24776407,174.9031888,12,1,1759464.101,5431991.67
184959,1,6,0,0,-41.32294784,173.2142306,4,0,1617928.898,5425369.524
184960,1,9,0,0,-43.52459977,172.6680243,6,1,1573172.538,5180873.087
184961,1,1,0,0,-37.78702527,175.2839907,4,1,1801120.224,5815357.594
184962,1,2,0,0,-36.84877494,174.7581292,8,1,1756747.642,5920460.805
184963,1,6,0,0,-41.18470134,174.9491019,4,1,1763468.25,5438907.733
184964,1,10,0,0,-43.90318226,171.7463065,4,1,1499322.612,5138116.537
184965,1,5,0,0,-43.50690707,172.5473825,4,1,1563412.592,5182792.043
184966,1,1,0,0,-40.9574405,175.6495904,2,1,1822989.213,5462586.404
184967,1,1,0,0,-40.29789962,175.7499664,4,1,1833727.898,5535548.78
184968,1,5,0,0,-41.17341318,174.9815131,6,1,1766215.223,5440099.541
184969,0,9,0,0,-44.41817254,171.2577899,4,1,1461304.173,5080203.873
184970,1,1,0,0,-43.60713882,172.3855524,8,1,1550413.268,5171576.491
184971,1,10,0,0,-43.89638233,171.7583053,4,1,1500274.825,5138886.336
184972,1,10,0,0,-37.7185873,175.2663418,4,1,1799749.934,5822989.948
184973,1,9,0,0,-40.38642863,175.6382388,4,1,1823937.54,5526009.676
184974,1,6,0,0,-41.28526633,174.7374182,4,1,1745490.651,5428119.169
184975,0,4,0,0,-41.31852788,173.220434,4,1,1618449.305,5425858.909
184976,1,8,0,0,-43.9089175,171.7426923,6,1,1499042.07,5137475.129
184977,1,10,0,0,-41.24779905,174.9032019,8,1,1759465.114,5431987.762
184978,1,1,0,0,-37.53913814,175.9338506,4,1,1859217.294,5841270.807
184979,1,10,0,0,-46.40549348,168.3428894,4,1,1242051.588,4850350.651
184980,1,6,0,0,-41.22468191,174.906075,4,1,1759762.159,5434549.0
184981,1,7,0,0,-37.81932391,175.3032959,4,1,1802732.034,5811731.661
184982,1,1,0,0,-41.1456647,174.839828,4,1,1754394.813,5443441.219
184983,1,4,0,0,-41.17901525,174.9597091,8,1,1764372.13,5439519.021
184984,1,4,0,0,-41.31611988,174.7941653,4,1,1750172.009,5424597.069
184985,1,9,0,0,-36.90045521,174.8266498,4,1,1762747.51,5914612.386
184986,1,7,0,0,-43.48139321,171.9403634,4,1,1514307.825,5185179.75
184987,0,5,0,0,-46.41278628,168.3477334,6,1,1242471.61,4849562.396
184988,1,10,0,0,-41.24956549,174.7866361,4,1,1749693.854,5431999.079
184989,1,7,0,0,-41.28381336,174.7784914,1,0,1748933.549,5428210.827
184990,1,8,0,0,-41.02582482,175.5292415,4,1,1812639.719,5455294.35
184991,1,6,0,0,-41.26184911,174.9461883,4,1,1763032.078,5430348.079
184992,1,6,0,0,-43.52414449,172.3662733,4,1,1548787.158,5180782.125
184993,1,4,0,0,-41.19415154,174.9320393,14,1,1762013.855,5437890.485
184994,1,9,0,0,-43.52414449,172.3662733,4,1,1548787.158,5180782.125
184995,1,7,0,0,-36.79874,174.645674,4,1,1746816.373,5926190.496
184996,1,2,0,0,-36.811613,174.712653,2,1,1752766.72,5924657.379
184997,1,1,0,0,-36.819835,174.608373,2,1,1743448.995,5923906.796
184998,1,4,0,0,-36.830041,174.796572,2,1,1760214.448,5922475.468
184999,1,7,0,0,-36.834533,175.703773,2,1,1841116.764,5920071.047
185000,0,10,1,0,-36.84389,174.764115,6,0,1757291.369,5920992.925
185001,0,8,1,0,-36.84591,174.759627,6,0,1756887.047,5920776.197
185002,1,1,1,0,-36.848587,174.74321,3,0,1755417.77,5920506.039
185003,0,5,1,0,-36.84904,174.766916,3,0,1757530.563,5920416.94
185004,0,6,1,0,-36.852916,174.762406,6,0,1757120.5,5919994.346
185005,1,2,0,0,-36.857592,174.629729,2,1,1745282.401,5919685.655
185006,1,10,0,0,-36.860782,174.828352,2,1,1762983.505,5919011.102
185007,1,9,1,0,-36.862698,174.749353,5,1,1755936.825,5918930.477
185008,1,4,1,0,-36.864889,174.760944,6,0,1756965.652,5918668.4
185009,1,10,1,0,-36.897982,174.853434,6,0,1765139.44,5914840.747
185010,1,5,0,0,-36.908289,174.735404,2,1,1754601.324,5913895.055
185011,0,7,1,0,-36.9094,174.682974,6,0,1749927.952,5913855.503
185012,1,1,0,0,-36.90989,174.685797,2,1,1750178.499,5913796.698
185013,1,3,1,0,-36.937812,174.874649,2,1,1766942.987,5910384.733
185014,1,7,1,0,-36.943471,174.900477,3,1,1769230.761,5909711.314
185015,1,1,0,0,-36.988096,174.879214,2,1,1767239.488,5904797.755
185016,0,10,1,0,-36.990584,174.878031,6,0,1767128.752,5904523.791
185017,1,8,1,0,-36.995059,174.866428,2,1,1766086.346,5904047.602
185018,1,7,0,0,-37.000794,175.850207,2,1,1853626.66,5901241.196
185019,1,5,0,0,-37.053386,174.931804,2,1,1771773.075,5897460.063
185020,1,2,0,0,-37.139161,175.543117,2,1,1825883.793,5886662.106
185021,1,0,0,0,-37.192743,174.983637,6,1,1776059.28,5881902.939
185022,1,7,0,0,-37.203677,175.873856,2,1,1855049.752,5878663.233
185023,1,8,0,0,-37.393211,175.839003,2,1,1851323.85,5857722.974
185024,1,5,0,0,-37.63379,178.369254,2,1,2073918.216,5821233.798
185025,1,1,0,0,-37.660023,175.521991,2,1,1822460.761,5828912.592
185026,1,0,1,0,-37.66514,176.19705,2,1,1882001.366,5826526.973
185027,1,2,0,0,-37.674986,176.224327,2,1,1884370.405,5825351.664
185028,1,1,1,0,-37.686622,176.16746,2,1,1879310.004,5824231.397
185029,1,9,0,0,-37.695622,176.16147,2,1,1878747.929,5823250.352
185030,1,3,0,0,-37.740247,177.675372,3,1,2012044.296,5812701.452
185031,1,1,1,0,-37.746053,175.224922,2,1,1796026.359,5820029.72
185032,1,1,0,0,-37.778893,175.273749,2,1,1800240.207,5816282.025
185033,1,2,0,0,-37.783496,176.327311,2,1,1893027.183,5812989.85
185034,1,6,0,0,-37.803753,175.769951,2,1,1843864.781,5812343.767
185035,1,5,0,0,-37.891785,175.466957,2,1,1816926.742,5803322.327
185036,1,10,0,0,-37.949836,176.998989,3,1,1951409.663,5792202.179
185037,1,10,0,0,-37.978411,175.758459,4,1,1842279.24,5792989.842
185038,1,1,0,0,-37.991647,175.200302,2,1,1793214.164,5792827.478
185039,1,5,0,0,-38.008473,175.328916,2,1,1804462.814,5790685.266
185040,1,8,0,0,-38.012522,177.283381,3,1,1976090.728,5784129.062
185041,1,10,0,0,-38.085223,176.701745,2,1,1924681.31,5778254.54
185042,1,5,0,0,-38.130411,178.314844,2,1,2065961.287,5766349.645
185043,1,7,0,0,-38.136053,176.25273,2,1,1885089.265,5774089.118
185044,1,0,1,0,-38.141967,176.251265,6,1,1884937.801,5773437.186
185045,1,3,1,0,-38.148197,176.274742,2,1,1886971.397,5772673.201
185046,1,10,0,0,-38.164895,176.247562,2,1,1884523.981,5770903.617
185047,1,7,0,0,-38.218022,175.867543,2,1,1851040.244,5766106.29
185048,1,10,0,0,-38.331148,175.162076,2,0,1788978.185,5755230.401
185049,1,7,0,0,-38.33225,175.163076,2,1,1789062.736,5755106.058
185050,1,6,0,0,-38.357157,177.535008,3,1,1996318.626,5744811.844
185051,1,8,0,0,-38.373898,178.296608,2,1,2062809.155,5739397.784
185052,1,8,0,0,-38.457178,176.704494,3,1,1923266.603,5736953.591
185053,1,6,0,0,-38.667681,178.02786,3,1,2037524.393,5708088.603
185054,1,8,0,0,-38.671286,178.025616,2,0,2037307.011,5707698.974
185055,1,6,0,0,-38.689086,176.072565,4,1,1867247.512,5713243.283
185056,1,5,0,0,-38.690098,176.072374,6,1,1867227.127,5713131.508
185057,1,7,0,0,-38.692664,176.075956,2,1,1867529.178,5712836.219
185058,1,6,0,0,-38.698202,174.619256,2,1,1740812.046,5715469.172
185059,1,1,0,0,-38.878762,176.369708,3,1,1892322.302,5691278.164
185060,1,5,0,0,-38.986666,177.791665,2,1,2015098.127,5673768.694
185061,1,0,0,0,-39.034329,177.421661,3,1,1982773.492,5670101.788
185062,1,8,0,0,-39.05796,174.077402,2,1,1693219.111,5676239.205
185063,1,9,0,0,-39.080674,177.874369,2,1,2021705.575,5662947.3
185064,1,7,0,0,-39.133366,177.003793,3,1,1946101.465,5660784.554
185065,1,10,0,0,-39.174447,176.624938,3,1,1913160.105,5657602.231
185066,1,4,0,0,-39.177432,175.402147,2,1,1807498.019,5660784.583
185067,1,4,0,0,-39.417303,175.400028,2,1,1806608.191,5634164.661
185068,1,8,0,0,-39.454334,173.86043,2,1,1674027.852,5632450.277
185069,1,9,0,0,-39.48127,175.66963,4,1,1829609.829,5626411.636
185070,1,2,0,0,-39.492478,176.914804,2,1,1936677.786,5621249.018
185071,1,1,0,0,-39.525678,176.861749,2,1,1931955.351,5617760.139
185072,1,4,0,0,-39.591433,174.283066,2,1,1710173.818,5616801.863
185073,1,10,0,0,-39.640836,176.843748,2,1,1929860.153,5605040.54
185074,1,2,0,0,-39.676483,175.799291,2,1,1840088.302,5604402.852
185075,1,5,0,0,-39.763289,174.63557,2,1,1740096.145,5597235.681
185076,1,0,0,0,-39.809757,175.788255,2,1,1838680.954,5589637.665
185077,1,5,0,0,-39.9258,175.040425,2,1,1774365.01,5578485.125
185078,1,8,0,0,-39.925984,175.039928,2,1,1774322.069,5578465.671
185079,1,7,0,0,-39.994101,176.555381,2,1,1903546.588,5566840.222
185080,1,10,0,0,-40.076095,175.37971,2,1,1802915.769,5561083.126
185081,1,5,0,0,-40.175295,175.385907,5,1,1803148.533,5550056.864
185082,1,1,0,0,-40.20959,176.099002,2,1,1863740.988,5544372.775
185083,1,8,0,0,-40.228115,175.56948,2,1,1818610.752,5543756.786
185084,1,4,0,0,-40.336698,175.865639,2,1,1843421.082,5530929.52
185085,1,0,0,0,-40.355518,175.611913,2,1,1821804.114,5529507.644
185086,1,5,0,0,-40.359871,175.612479,2,1,1821837.906,5529022.971
185087,1,4,0,0,-40.452043,175.842403,4,1,1841035.011,5518187.63
185088,1,1,0,0,-40.47165,175.281212,4,1,1793385.383,5517392.601
185089,1,2,0,0,-40.546907,175.410771,4,1,1804141.023,5508745.821
185090,1,0,0,0,-40.623516,175.284152,2,1,1793197.477,5500526.812
185091,1,8,0,0,-40.644432,175.703665,2,1,1828612.93,5497198.354
185092,1,10,0,0,-40.763595,175.152736,2,1,1781700.115,5485256.254
185093,1,9,0,0,-40.861299,175.02426,2,1,1770604.929,5474667.759
185094,1,9,0,0,-40.861889,172.806131,3,1,1583661.329,5476556.301
185095,1,8,0,0,-40.917054,175.002489,4,1,1768628.287,5468520.2
185096,1,2,0,0,-40.918804,174.98174,2,1,1766876.524,5468365.727
185097,1,4,0,0,-40.948637,175.665992,2,1,1824399.542,5463521.812
185098,1,7,0,0,-40.987489,174.95142,2,1,1764152.934,5460797.896
185099,1,0,0,0,-41.094888,174.868935,2,1,1756958.501,5449026.406
185100,1,2,0,0,-41.114321,173.010011,2,0,1600840.484,5448552.048
185101,1,10,0,0,-41.114531,173.011033,2,1,1600926.284,5448528.725
185102,1,2,0,0,-41.116804,175.325726,2,1,1795258.76,5445669.677
185103,1,5,0,0,-41.123868,175.070866,2,1,1773841.718,5445425.575
185104,1,3,0,0,-41.132114,174.841666,2,1,1754580.882,5444942.356
185105,1,3,0,0,-41.148489,175.012567,2,1,1768884.258,5442806.87
185106,1,5,0,0,-41.202821,174.808593,2,1,1751641.596,5437150.64
185107,1,2,0,0,-41.211402,174.904391,4,1,1759653.304,5436026.455
185108,1,7,0,0,-41.22296,174.804174,8,1,1751224.667,5434922.487
185109,1,5,0,0,-41.223808,174.872944,4,1,1756987.162,5434706.4
185110,1,7,0,0,-41.251426,172.128479,2,1,1526982.612,5432965.476
185111,1,9,0,0,-41.270097,173.284786,3,1,1623852.912,5431219.802
185112,1,5,0,0,-41.275823,173.277332,2,1,1623226.554,5430586.151
185113,1,4,0,0,-41.277922,173.766868,2,1,1664223.355,5430106.663
185114,1,7,0,0,-41.278398,174.757247,2,1,1747166.607,5428848.28
185115,1,8,0,0,-41.28381,174.738131,2,1,1745553.579,5428279.658
185116,1,7,0,0,-41.284599,174.776116,2,1,1748732.837,5428127.676
185117,1,2,0,0,-41.289609,174.776206,2,1,1748728.993,5427571.301
185118,1,3,0,0,-41.291425,174.782858,2,1,1749281.874,5427358.265
185119,1,10,0,0,-41.294961,174.75864,2,1,1747246.02,5427007.062
185120,1,5,0,0,-41.297056,174.765587,2,1,1747822.965,5426762.661
185121,1,7,0,0,-41.298815,174.7869,2,1,1749603.44,5426530.851
185122,1,7,0,0,-41.301383,174.759694,2,1,1747319.815,5426292.289
185123,1,9,0,0,-41.302333,174.824111,2,1,1752710.759,5426075.456
185124,1,6,0,0,-41.30715,174.773973,2,1,1748502.2,5425627.684
185125,1,5,0,0,-41.308936,174.785277,2,1,1749444.436,5425409.99
185126,1,2,0,0,-41.310593,174.777546,2,1,1748793.483,5425239.313
185127,1,3,0,0,-41.311693,174.786123,2,1,1749508.956,5425102.443
185128,1,10,0,0,-41.318419,174.797143,2,1,1750415.966,5424336.656
185129,1,4,0,0,-41.319325,174.784932,4,1,1749391.825,5424257.17
185130,1,8,0,0,-41.323357,174.772457,2,1,1748338.527,5423830.936
185131,1,0,0,0,-41.329728,174.776479,2,1,1748660.659,5423116.724
185132,1,1,0,0,-41.330187,174.785974,2,1,1749454.211,5423049.446
185133,1,0,0,0,-41.330898,174.780196,2,1,1748969.054,5422980.45
185134,1,2,0,0,-41.334271,174.773264,2,1,1748381.295,5422617.853
185135,1,7,0,0,-41.338061,173.184316,2,1,1615421.788,5423697.472
185136,1,1,0,0,-41.460704,173.961785,2,1,1680322.219,5409651.986
185137,1,2,0,0,-41.509526,173.923111,2,1,1677034.522,5404266.914
185138,1,3,0,0,-41.514732,173.959433,2,0,1680059.248,5403655.932
185139,1,6,0,0,-41.757863,171.598685,2,1,1483506.165,5376158.554
185140,1,2,0,0,-41.799545,172.325373,2,1,1543953.844,5372259.744
185141,1,6,0,0,-41.829084,174.130996,2,1,1693917.315,5368581.867
185142,1,4,0,0,-42.120066,171.866254,2,1,1506281.941,5336270.923
185143,1,6,0,0,-42.387995,173.679475,2,1,1655929.49,5306920.096
185144,1,2,0,0,-42.402332,173.682548,2,1,1656169.651,5305326.128
185145,1,10,0,0,-42.448596,171.215473,2,0,1453250.12,5298872.027
185146,1,10,0,0,-42.450054,171.208751,2,1,1452700.74,5298698.481
185147,1,0,0,0,-42.716811,170.96319,2,1,1433219.729,5268620.634
185148,1,1,0,0,-42.774278,172.846924,2,1,1587477.452,5264239.392
185149,1,2,0,0,-42.812788,173.273014,2,1,1622320.368,5259938.297
185150,1,8,0,0,-42.842644,171.560183,2,1,1482342.904,5255653.72
185151,1,10,0,0,-42.941842,171.563088,3,1,1482768.366,5244641.951
185152,1,2,0,0,-43.156522,172.730383,2,1,1578079.822,5221768.186
185153,1,8,0,0,-43.208364,171.715379,2,1,1495646.604,5215245.304
185154,1,8,1,0,-43.307983,172.671818,4,1,1573384.408,5204931.007
185155,1,4,0,0,-43.324396,172.598728,2,1,1567465.554,5203082.385
185156,1,8,0,0,-43.33777,171.929037,3,1,1513186.946,5201118.449
185157,1,3,0,0,-43.381896,172.660077,2,1,1572465.637,5196718.781
185158,1,6,0,0,-43.38398,170.184601,4,1,1371950.291,5192693.259
185159,1,5,0,0,-43.460349,172.622245,2,1,1569440.661,5187992.871
185160,0,10,0,0,-43.474669,172.660965,2,1,1572579.479,5186416.005
185161,0,1,0,0,-43.477721,172.556276,2,1,1564114.224,5186037.262
185162,1,0,0,0,-43.481908,172.706855,2,1,1576293.809,5185626.147
185163,1,3,0,0,-43.489228,172.108133,2,1,1527884.636,5184468.64
185164,1,0,0,0,-43.507493,172.73126,2,1,1578276.578,5182791.387
185165,1,2,0,0,-43.51183,172.692901,2,1,1575177.629,5182299.0
185166,1,4,0,0,-43.517235,172.587829,2,1,1566687.777,5181662.025
185167,1,1,0,0,-43.521764,172.579985,2,0,1566056.353,5181155.871
185168,1,8,0,0,-43.526263,172.570683,4,1,1565307.186,5180652.381
185169,1,0,0,0,-43.528367,172.620082,2,1,1569300.156,5180438.128
185170,1,1,0,0,-43.539686,172.633475,4,1,1570387.937,5179185.908
185171,0,3,0,0,-43.539701,172.639256,4,1,1570855.0,5179186.285
185172,1,3,0,0,-43.557558,172.653893,2,1,1572045.798,5177208.127
185173,1,2,0,0,-43.561652,172.737561,2,1,1578804.892,5176778.18
185174,1,6,0,0,-43.569347,172.758637,2,1,1580509.514,5175928.735
185175,1,10,0,0,-43.579833,172.564889,4,1,1564870.108,5174700.505
